,은행명,지로코드,점포명,지점/출장소,점포형태(대), 점포형태(소),모점명,영업본부,특,구/시/군,구/읍/면/동,말단행정구역,건물번호 등,도로명,개점일,전화번호
1527,국민은행,63898,무역센터,지점,,,0,강동,서울특별시,강남구,삼성동,0,공항타워 1층,테헤란로87길 36,2001-06-22 00:00:00,02-2016-6001
1528,국민은행,63872,동부이촌동,지점,,,0,중앙,서울특별시,용산구,이촌1동,0,국민은행 1층,이촌로 206,2000-09-06 00:00:00,02-796-8512
1529,국민은행,43928,신도림,지점,,,0,강서,서울특별시,구로구,신도림동,0,신도림1차푸르지오,경인로 661,2000-06-22 00:00:00,02-2068-0242
1530,국민은행,62954,한남동,지점,,,0,중앙,서울특별시,용산구,한남동,0,0,한남대로21길 8,2000-03-10 00:00:00,02-749-3672
1531,국민은행,62938,광화문역,지점,,,0,중부,서울특별시,종로구,당주동,0,변호사회관 1층,새문안로5길 13,1999-12-24 00:00:00,02-739-0885
1532,국민은행,62925,오장동,지점,,,0,중앙,서울특별시,중구,쌍림동,0,한림빌딩 1층,동호로 336,1999-12-22 00:00:00,02-2268-3104
1533,국민은행,48842,목동중앙,지점,,,0,강서,서울특별시,양천구,목1동,0,행복한세상백화점 1층,목동동로 309,1999-12-02 00:00:00,02-6678-3502
1534,국민은행,69931,가산테크노타운,지점,,,0,남부·경기중앙,서울특별시,금천구,가산1동,0,0,가마산로 96,1999-07-09 00:00:00,02-869-2263
1535,국민은행,43494,강남역,지점,,,0,강남,서울특별시,강남구,역삼동,0,0,테헤란로 127,1999-01-02 00:00:00,02-569-7241
1536,국민은행,43588,선릉역,지점,,,0,강동,서울특별시,강남구,대치동,0,0,테헤란로 412,1999-01-02 00:00:00,02-558-6547
1537,국민은행,43847,신도림역,지점,,,0,강서,서울특별시,구로구,구로동,0,0,새말로 110,1999-01-02 00:00:00,02-857-8582
1538,국민은행,48169,서여의도영업부,지점,,,0,본부직할,서울특별시,영등포구,여의도동,0,0,의사당대로 13,1999-01-02 00:00:00,02-2073-7114
1539,국민은행,43818,잠실새내역,지점,,,0,강동,서울특별시,송파구,잠실동,0,0,올림픽로 102,1999-01-02 00:00:00,02-412-0563
1540,국민은행,47306,압구정역,지점,,,0,강남,서울특별시,강남구,신사동,0,0,압구정로 160,1999-01-02 00:00:00,02-512-7114
1541,국민은행,43876,동여의도,지점,,,0,남부·경기중앙,서울특별시,영등포구,여의도동,0,호정빌딩,국제금융로 72,1999-01-02 00:00:00,02-761-1831
1542,국민은행,43643,영등포,지점,,,0,강서,서울특별시,영등포구,영등포동4가,0,0,영등포로 208,1999-01-02 00:00:00,02-2675-0551
1543,국민은행,43449,서린동,지점,,,0,중앙,서울특별시,종로구,서린동,0,영풍빌딩 1층,청계천로 41,1999-01-02 00:00:00,02-399-5008
1544,국민은행,40044,명동역,지점,,,0,중앙,서울특별시,중구,충무로2가,0,신일빌딩,퇴계로 131,1999-01-02 00:00:00,02-754-7714
1545,국민은행,69261,증권타운,지점,,,0,남부·경기중앙,서울특별시,영등포구,여의도동,0,신송빌딩,여의나루로 67,1998-09-18 00:00:00,02-783-1202
1546,국민은행,69216,강남중앙,지점,,,0,강남,서울특별시,강남구,역삼동,0,시계탑빌딩 2층,강남대로 402,1998-09-14 00:00:00,02-563-6615
1547,국민은행,69339,용답동,지점,,,0,동부,서울특별시,성동구,용답동,0,장안빌딩 1층,천호대로 320,1998-09-09 00:00:00,02-2249-3692
1548,국민은행,69290,성수역,지점,,,0,동부,서울특별시,성동구,성수동2가3동,0,창미빌딩 1층,성수일로10길 32,1998-09-07 00:00:00,02-498-0892
1549,국민은행,69287,서초역,지점,,,0,강남,서울특별시,서초구,서초동,0,2층,반포대로 111,1998-09-04 00:00:00,02-522-1544
1550,국민은행,69245,학동역,지점,,,0,강남,서울특별시,강남구,논현동,0,"1,2층",논현로 667,1998-09-04 00:00:00,02-546-3505
1551,국민은행,48732,구로벤처,지점,,,0,남부·경기중앙,서울특별시,구로구,구로동,0,0,디지털로32길 29,1998-08-10 00:00:00,02-852-1744
1552,국민은행,48729,청담영동,지점,,,0,강남,서울특별시,강남구,청담동,0,0,영동대로 720,1998-08-10 00:00:00,02-547-2623
1553,국민은행,48703,동아미디어,지점,,,0,중앙,서울특별시,종로구,세종로,0,0,청계천로 1,1998-08-10 00:00:00,02-739-6292
1554,국민은행,69177,광장동,지점,,,0,동부,서울특별시,광진구,광장동,0,0,천호대로 813,1997-12-27 00:00:00,02-3436-0142
1555,국민은행,67506,교대역,지점,,,0,강남,서울특별시,서초구,서초동,0,남촌빌딩,서초대로 283,1997-10-24 00:00:00,02-3477-3511
1556,국민은행,66950,발산역,지점,,,0,강서,서울특별시,강서구,마곡동,0,우성에스비타워 2층,강서로 385,1997-07-22 00:00:00,02-2668-2984
1557,국민은행,48619,굽은다리역,지점,,,0,강동,서울특별시,강동구,천호동,0,0,양재대로 1553,1997-07-15 00:00:00,02-482-6775
1558,국민은행,66947,수유역,지점,,,0,중앙,서울특별시,강북구,번동,0,북한산스카이,도봉로 308,1997-07-15 00:00:00,02-990-5164
1559,국민은행,65809,길동,지점,,,0,강동,서울특별시,강동구,길동,0,동우빌딩,양재대로 1443,1997-07-01 00:00:00,02-470-0464
1560,국민은행,68796,은평로,지점,,,0,중부,서울특별시,은평구,응암동,0,0,은평로 147,1997-05-23 00:00:00,02-383-0270
1561,국민은행,68783,목동예술인센터,지점,,,0,강서,서울특별시,양천구,목동,0,대한민국예술인센터 1층,목동서로 225,1997-05-22 00:00:00,02-2653-1131
1562,국민은행,48606,매봉,지점,,,0,강동,서울특별시,강남구,역삼동,0,0,언주로 325,1997-05-06 00:00:00,02-566-4593
1563,국민은행,67674,개포남,지점,,,0,강남,서울특별시,강남구,개포동,0,0,개포로 224,1997-04-11 00:00:00,02-575-7524
1564,국민은행,40882,방배중앙,지점,,,0,강남,서울특별시,서초구,방배동,0,단우빌딩 1층,방배로 181,1997-03-25 00:00:00,02-592-8923
1565,국민은행,65757,신내동,지점,,,0,동부,서울특별시,중랑구,신내동,0,0,봉화산로 218,1997-02-27 00:00:00,02-2207-5271
1566,국민은행,65812,삼성역,지점,,,0,강동,서울특별시,강남구,대치동,0,섬유센터빌딩 1층,테헤란로 518,1996-12-27 00:00:00,02-528-3703
1567,국민은행,65786,서초중앙,지점,,,0,강남,서울특별시,서초구,서초동,0,0,서초중앙로 53,1996-12-24 00:00:00,02-598-9282
1568,국민은행,48677,반포서래,지점,,,0,강남,서울특별시,서초구,반포동,0,0,서래로8길 6,1996-12-09 00:00:00,02-595-0813
1569,국민은행,48567,강서,지점,,,0,강서,서울특별시,강서구,화곡동,0,0,화곡로 340,1996-09-06 00:00:00,02-2607-4842
1570,국민은행,43601,테헤란중앙,지점,,,0,강동,서울특별시,강남구,역삼동,0,공무원연금공단,언주로 508,1996-08-19 00:00:00,02-567-5193
1571,국민은행,48538,신논현역,지점,,,0,강남,서울특별시,강남구,논현동,0,논현빌딩,강남대로 500,1996-07-12 00:00:00,02-547-1570
1572,국민은행,48525,잠실역,지점,,,0,강동,서울특별시,송파구,신천동,0,한빛프라자 1층,송파대로 562,1996-07-10 00:00:00,02-3434-0213
1573,국민은행,64046,봉천역,지점,,,0,남부·경기중앙,서울특별시,관악구,봉천동,0,주원빌딩,남부순환로 1734,1996-03-29 00:00:00,02-879-0675
1574,국민은행,65469,왕십리,지점,,,0,동부,서울특별시,성동구,하왕십리동,0,센트라스상가 L동,왕십리로 410,1995-09-22 00:00:00,02-2291-5494
1575,국민은행,65456,고덕역,지점,,,0,강동,서울특별시,강동구,명일동,0,0,고덕로 254,1995-07-28 00:00:00,02-426-2330
1576,국민은행,65430,망원동,지점,,,0,중부,서울특별시,마포구,망원동,0,0,월드컵로 123,1995-06-16 00:00:00,02-322-1983
1577,국민은행,48509,국군재정관리단(점),출장소,,,명동영업부,본부직할,서울특별시,용산구,이태원동,0,육군중앙경리단,회나무로 4,1995-06-01 00:00:00,02-793-6393
1578,국민은행,48486,목동서로,지점,,,0,강서,서울특별시,양천구,신정동,0,0,목동서로 283,1994-10-26 00:00:00,02-2651-4544
1579,국민은행,65388,오류동,지점,,,0,강서,서울특별시,구로구,오류동,0,0,경인로 176,1994-07-15 00:00:00,02-2619-1472
1580,국민은행,65362,상계역,지점,,,0,동부,서울특별시,노원구,중계동,0,0,한글비석로 383,1994-04-25 00:00:00,02-952-2742
1581,국민은행,65359,가양역,지점,,,0,강서,서울특별시,강서구,가양동,0,0,양천로 455,1993-12-29 00:00:00,02-2659-1983
1582,국민은행,48457,양천향교역,지점,,,0,강서,서울특별시,강서구,가양동,0,려산빌딩 2층,양천로 357,1993-12-22 00:00:00,02-3662-2504
1583,국민은행,65142,양천,지점,,,0,강서,서울특별시,양천구,신정동,0,0,목동동로 67,1993-12-17 00:00:00,02-2654-4235
1584,국민은행,65333,독립문,지점,,,0,중부,서울특별시,종로구,홍파동,0,경희궁자이 팰리스에비뉴,송월길 99,1993-11-29 00:00:00,02-734-7514
1585,국민은행,48444,군자역,지점,,,0,동부,서울특별시,광진구,군자동,0,0,능동로 289,1993-10-29 00:00:00,02-2205-2673
1586,국민은행,65320,강남타운,지점,,,0,강남,서울특별시,강남구,역삼동,0,강남센터빌딩 1층,강남대로 388,1993-09-13 00:00:00,02-565-1405
1587,국민은행,43737,당산역,지점,,,0,강서,서울특별시,영등포구,당산동6가,0,0,양평로 12,1993-06-29 00:00:00,02-2675-7182
1588,국민은행,43711,연희동,지점,,,0,중부,서울특별시,서대문구,연희동,0,0,연희로 113,1993-06-23 00:00:00,02-322-2814
1589,국민은행,65317,반포남,지점,,,0,강남,서울특별시,서초구,반포동,0,0,고무래로 26,1993-06-23 00:00:00,02-593-0684
1590,국민은행,43562,휘경동,지점,,,0,동부,서울특별시,동대문구,휘경동,0,0,망우로 123,1992-12-24 00:00:00,02-2215-0962
1591,국민은행,65294,삼성동,지점,,,0,강동,서울특별시,강남구,삼성동,0,0,테헤란로 503,1992-12-03 00:00:00,02-538-0422
1592,국민은행,65278,이문동,지점,,,0,동부,서울특별시,동대문구,회기동,0,0,이문로 37,1992-11-10 00:00:00,02-959-7673
1593,국민은행,43504,대치남,지점,,,0,강동,서울특별시,강남구,대치동,0,0,도곡로 519,1992-09-22 00:00:00,02-558-4803
1594,국민은행,65265,개봉동,지점,,,0,강서,서울특별시,구로구,개봉동,0,0,경인로 314,1992-08-13 00:00:00,02-2611-2144
1595,국민은행,43478,청구역,지점,,,0,중앙,서울특별시,중구,신당동,0,0,다산로 185,1992-08-12 00:00:00,02-2237-9960
1596,국민은행,43465,학동사거리,지점,,,0,강남,서울특별시,강남구,신사동,0,배강빌딩 1층,선릉로 801,1992-07-21 00:00:00,02-518-5084
1597,국민은행,43436,서울효자동,지점,,,0,중부,서울특별시,종로구,옥인동,0,0,자하문로 67,1992-07-03 00:00:00,02-725-6522
1598,국민은행,65249,서염창,지점,,,0,강서,서울특별시,강서구,염창동,0,0,양천로 643,1992-06-26 00:00:00,02-3664-1203
1599,국민은행,43423,역삼중앙,지점,,,0,강남,서울특별시,강남구,역삼동,0,0,역삼로 175,1992-06-23 00:00:00,02-563-9794
1600,국민은행,48415,창동,지점,,,0,동부,서울특별시,도봉구,창동,0,0,노해로 383,1991-12-11 00:00:00,02-991-6674
1601,국민은행,43313,송파개롱역,지점,,,0,강동,서울특별시,송파구,가락동,0,0,오금로 420,1991-08-27 00:00:00,02-443-1783
1602,국민은행,47995,둔촌남,지점,,,0,강동,서울특별시,강동구,둔촌동,0,0,천호대로 1210,1991-08-20 00:00:00,02-471-3662
1603,국민은행,65197,매봉역,지점,,,0,강남,서울특별시,강남구,도곡동,0,0,남부순환로378길 10,1991-07-05 00:00:00,02-578-6425
1604,국민은행,65184,금천,지점,,,0,남부·경기중앙,서울특별시,금천구,시흥동,0,0,시흥대로 202,1991-07-04 00:00:00,02-894-7093
1605,국민은행,48389,중계동,지점,,,0,동부,서울특별시,노원구,중계동,0,건영옴니백화점 2층,섬밭로 258,1991-05-29 00:00:00,02-971-0634
1606,국민은행,47940,영등포중기타운,지점,,,0,강서,서울특별시,영등포구,영등포동2가,0,고촌빌딩 1층,버드나루로 47,1991-05-28 00:00:00,02-2636-1149
1607,국민은행,48392,테헤란로,지점,,,0,강동,서울특별시,강남구,역삼동,0,"교정공제회빌딩 2,3층",테헤란로 334,1991-04-08 00:00:00,02-562-4532
1608,국민은행,47908,훼밀리타운,지점,,,0,강동,서울특별시,송파구,문정동,0,문정프라자,중대로 80,1991-01-14 00:00:00,02-400-9630
1609,국민은행,48376,구로구청사거리,지점,,,0,강서,서울특별시,구로구,구로동,0,뉴월드오피스텔,가마산로 263,1990-12-20 00:00:00,02-851-2943
1610,국민은행,65126,삼선교(점),출장소,,,돈암동,중앙,서울특별시,성북구,동소문동3가,0,연세빌딩 1층,동소문로 40,1990-12-14 00:00:00,02-927-0273
1611,국민은행,65113,마들역,지점,,,0,동부,서울특별시,노원구,상계동,0,0,동일로 1534,1990-10-12 00:00:00,02-930-4164
1612,국민은행,65100,월계미성(점),출장소,,,월계동,중앙,서울특별시,노원구,월계동,0,월계미성종합상가,마들로 59,1990-07-24 00:00:00,02-971-4724
1613,국민은행,47872,양재남,지점,,,0,강남,서울특별시,서초구,양재동,0,0,논현로 79,1990-06-20 00:00:00,02-575-7345
1614,국민은행,48363,방이역,지점,,,0,강동,서울특별시,송파구,오금동,0,0,마천로5길 10,1990-04-26 00:00:00,02-404-7803
1615,국민은행,65061,자양중앙,지점,,,0,동부,서울특별시,광진구,자양동,0,0,뚝섬로 558,1990-04-20 00:00:00,02-456-9942
1616,국민은행,47827,방배남,지점,,,0,강남,서울특별시,서초구,방배동,0,화천빌딩 1층,방배로 46,1990-03-23 00:00:00,02-521-0290
1617,국민은행,47814,서초무지개,지점,,,0,강남,서울특별시,서초구,서초동,0,0,효령로 402,1990-03-16 00:00:00,02-522-8396
1618,국민은행,65016,방학동,지점,,,0,동부,서울특별시,도봉구,방학동,0,0,방학로 167,1990-02-02 00:00:00,02-3491-2181
1619,국민은행,65029,공릉역,지점,,,0,동부,서울특별시,노원구,공릉동,0,하니빌딩 1층,동일로 1101,1989-12-29 00:00:00,02-975-1996
1620,국민은행,48347,쌍문동,지점,,,0,동부,서울특별시,도봉구,쌍문동,0,0,도봉로 575,1989-12-21 00:00:00,02-999-7904
1621,국민은행,47788,불광동,지점,,,0,중부,서울특별시,은평구,불광동,0,한화생명빌딩 1층,통일로 742,1989-12-07 00:00:00,02-389-7772
1622,국민은행,47775,둔촌역,지점,,,0,강동,서울특별시,강동구,성내동,0,세왕빌딩,양재대로 1313,1989-12-05 00:00:00,02-470-6477
1623,국민은행,64994,문정동,지점,,,0,강동,서울특별시,송파구,문정동,0,동일빌딩 1층,송이로30길 7,1989-11-29 00:00:00,02-404-1927
1624,국민은행,64981,이대역(점),출장소,,,신촌,중부,서울특별시,마포구,대흥동,0,캠프21 1층,신촌로 162,1989-11-17 00:00:00,02-364-5114
1625,국민은행,64978,노원,지점,,,0,동부,서울특별시,노원구,상계동,0,0,동일로 1405,1989-11-02 00:00:00,02-932-9342
1626,국민은행,47720,남성역,지점,,,0,강남,서울특별시,동작구,사당동,0,0,사당로 234,1989-10-18 00:00:00,02-537-4042
1627,국민은행,64965,성산월드컵,지점,,,0,중부,서울특별시,마포구,중동,0,0,월드컵북로38길 14,1989-10-12 00:00:00,02-308-2056
1628,국민은행,47652,대림3동,지점,,,0,남부·경기중앙,서울특별시,영등포구,대림동,0,0,가마산로 364,1989-08-10 00:00:00,02-842-6203
1629,국민은행,47636,효창동,지점,,,0,중앙,서울특별시,용산구,효창동,0,0,효창원로 154,1989-07-28 00:00:00,02-717-1365
1630,국민은행,47623,합정역,지점,,,0,중부,서울특별시,마포구,합정동,0,메세나폴리스 1층,양화로 45,1989-07-26 00:00:00,02-338-7619
1631,국민은행,47571,고척동,지점,,,0,강서,서울특별시,구로구,고척동,0,0,중앙로 22,1989-07-06 00:00:00,02-2617-7239
1632,국민은행,47607,강남대로,지점,,,0,강남,서울특별시,서초구,서초동,0,GT Tower 2층,서초대로 411,1989-07-04 00:00:00,02-3483-4116
1633,국민은행,47584,신길사랑(점),출장소,,,대림동,남부·경기중앙,서울특별시,영등포구,신길동,0,돈보스코청소년센터 1층,여의대방로 65,1989-05-24 00:00:00,02-848-9105
1634,국민은행,64936,신길서,지점,,,0,남부·경기중앙,서울특별시,영등포구,신길동,0,0,도신로 116,1989-05-19 00:00:00,02-834-0369
1635,국민은행,47542,역삼역,지점,,,0,강남,서울특별시,강남구,역삼동,0,윤성빌딩 1층,논현로 531,1989-04-21 00:00:00,02-554-8002
