은행명,지점명,지점코드,우편번호,주소,전화번호,팩스번호
신한,정부합동청사（출）,217770,400340,인천시중구운서동２８５１,032-743-6090,032-743-6094
신한,제기동（지）,283128,130060,서울특별시동대문구제기동１０５４－１외,02-968-3881,--
신한,제기동역,263216,2571,서울특별시동대문구왕산로１３７,02-967-8891,0505-177-1203
신한,제주（지）,269016,63198,제주특별자치도제주시중앙로１６６,064-752-5500,0505-177-2407
신한,제주공항,881766,690727,제주제주시용담２동제주국제공항청사,064-747-3825,0505-177-2427
신한,제주공항（출）,217754,690042,제주시용담이동２００２번지（제주공항내,064-747-3825,064-747-3826
신한,제주신화월드（출）,887142,63522,제주특별자치도서귀포시안덕면신화역사로３０４번길３８（서광리）,064-904-1000,0505-177-2436
신한,제주중앙금융센터,217084,690828,제주특별자치도제주시중앙로１６６,064-757-7200,0505-177-2405
신한,제천금융센터,216043,390050,충북제천시명동４－１６,043-644-3115,0505-177-7007
신한,제천법원,881892,390012,충북제천시중앙로２가１６－２제천법원,043-644-4115,0505-177-7086
신한,제천법원（출）,217631,390012,충북제천시중앙로２가１６의２외,043-644-4115,043-644-4115
신한,제천시청,881928,390701,충북제천시천남동제천시청,043-647-3197,0505-177-7089
신한,제천시청（출）,218850,390701,충북제천시천남동１２－２,043-647-3197,0-0-0
신한,제천중앙,216234,390011,충북제천시중앙로１가１２９,043-644-3191,043-646-3191
신한,조흥금융유한공사,212377,0,홍콩,0-0-0,0-0-0
신한,종각역,213279,3159,서울특별시종로구종로３３,02-755-8201,0505-177-1129
신한,종각역기업금융센터,886499,3159,서울특별시종로구종로３３（신한은행）,02-753-1502,0505-177-5307
신한,종로,263245,3145,서울특별시종로구우정국로４８,02-739-5500,0505-177-1207
신한,종로３가,213130,3192,서울특별시종로구종로１２８,02-2278-4011,0505-177-1106
신한,종로５가（지）,219532,110125,서울시종로구종로５가２１４－１,02-2271-3670,02-2275-3702
신한,종로중앙금융센터,213033,3138,서울특별시종로구돈화문로２６,02-2267-6151,0505-177-1104
신한,종합건설본부（출）,881601,402809,인천남구도화１동４２１－１９（１층）,032-0-0,032-0-0
신한,종합금융본부,210159,100757,서울시중구남대문로１가１４,02-733-2000,02-000-0000
신한,종합금융부,880615,7325,서울특별시영등포구여의대로７０，２７층（여의도동，신한금융투자타워）,02-756-0506,02-6050-4958
신한,종합금융부（회사채）,880644,4513,서울특별시중구세종대로９,02-756-0506,02-6050-4958
신한,종합금융시장부,261399,100743,서울중구남대문로４가４５상공회의소,02-756-0505,00-000-0000
신한,종합금융실,261166,100669,서울시중구태평로２가１２０,02-756-0505,--
신한,종합금융심사부,261470,100743,서울중구남대문로４가４５상공회의소,02-756-0505,00-000-0000
신한,종합금융심사부,880233,4513,서울시중구세종대로９２０,02-756-0506,02-6050-4779
신한,종합금융영업부,214993,100724,서울중구태평로２가１２０대경빌딩,02-756-0505,02-774-5871
신한,종합금융지원부,261700,100743,서울중구남대문로４가４５상공회의소,02-6050-4724,02-6050-4729
신한,종합금융지원부,880589,4513,서울시중구세종대로９２０,02-756-0506,02-6050-4749
신한,종합기획부（삭제）,886910,4513,서울특별시중구세종대로９（신한은행본점）,02-756-0505,0505-177-0074
신한,주안（지）,215109,402200,인천남구주안동４３１의１,032-425-7101,032-432-4497
신한,주안검찰청영업장,218562,402040,인천시남구학익동２７８－１,032-876-0941,032-876-0943
신한,주안남,215219,22216,인천광역시미추홀구인하로２８０,032-865-8005,032-868-1739
신한,죽전（지）,268185,449161,경기용인시죽전택지개발지구１블럭새터마을현대홈타운,031-897-1500,0505-177-1861
신한,죽전중앙,215086,449160,경기도용인시죽전동１８０６－１（우영프라자）죽전동,031-896-3820,0505-177-1871
신한,준법감시부,880042,4513,서울시중구세종대로９２０,02-756-0506,02-6263-8159
신한,준법관리실,211064,100757,서울시중구남대문로１가１４,02-733-2000,02-000-0000
신한,준법관리실,261140,100724,서울중구태평로２가１２０번지,02-756-0505,00-000-0000
신한,중계동,214236,13922,서울특별시노원구중계동３６４－２２,02-938-0053,0505-177-1301
신한,중계동（지）,265531,139860,서울노원구중계１동３６０－５번지,02-936-2233,02-951-6254
신한,중곡동（지）,263863,143912,서울광진구중곡１동６４９－２번지,02-462-5600,02-462-5297
신한,중동（지）,214207,18413,경기도부천시원미구중동７１３－９,032-655-2191,0505-177-1768
신한,중랑교（지）,262262,131880,서울중랑구중화２동３０１－１１번지,02-495-5200,02-491-0510
신한,중부１본부,885296,4512,서울특별시중구세종대로９（태평로２가）신한은행본점７층,02-2151-2669,0505-177-0118
신한,중부２본부,885306,4528,서울특별시중구남대문로１０（삼각동）신한은행백년관,02-2151-7294,0505-177-0119
신한,중부기업금융센터,212526,100718,서울시중구소공동５０조흥은행소공동지점,02-776-7341,0-0-0
신한,중앙경찰학교（출）,884925,380756,충청북도충주시수안보면수회리로１３８중앙경찰학교,043-0-0,0505-177-2060
신한,중앙유통단지,213648,10387,서울시구로구구로본동１２５８번지,02-2625-8650,0505-177-1159
신한,중화동검찰청（출）,218478,139808,서울시노원구공릉동６２２서울북부지방검찰청,02-976-2191,02-976-2193
신한,중화역,213952,14058,서울특별시중랑구동일로７９６,02-496-0676,0505-177-7034
신한,증권운용부,261519,100724,서울중구태평로２가１２０번지,02-756-0505,00-000-0000
신한,증평,216276,367900,충북괴산군증평읍중동４９,043-838-5000,0505-177-2006
신한,증평ＭＣ,216140,367900,충북괴산군증평읍중동４９,043-838-5009,043-838-8375
신한,직원만족센터,261315,100724,서울중구태평로２가１２０번지,02-756-0505,00-000-0000
신한,직원행복센터,880178,4513,서울시중구세종대로９２０,02-756-0505,0505-177-0022
신한,진영금융센터,214809,13120,경상남도김해시진영읍진영리１６２７－２,055-345-7844,0505-177-2144
신한,진접,883492,12055,경기남양주시진접읍금곡리９７４－２제일프라자２Ｆ,031-575-4141,0505-177-1936
신한,진주금융센터,264590,52794,경남진주시솔밭로１０７（상대동）,055-752-0080,0505-177-2143
신한,진주중앙,218151,660160,경남진주시본성동１－７,055-746-3011,0505-177-2113
신한,진천금융센터,216289,365808,충청북도진천군진천읍중앙동로７５,043-533-2796,0505-177-2007
신한,진해,267160,645280,경남창원시진해구석동５４３－５번지롯데마트１층,055-541-3200,055-541-5005
신한,진해해군（출）,882587,51692,경상남도창원시진해구여명로４（여좌동）,055-543-7850,0505-177-2163
신한,창신동금융센터,262181,3121,서울특별시종로구지봉로２９,02-3672-5200,0505-177-1355
신한,창원,264561,51504,경상남도창원시성산구중앙대로６０,055-264-0505,0505-177-2137
신한,창원기업금융센터,886693,51504,경상남도창원시성산구중앙대로６０（신한은행）,055-261-3653,0505-177-5623
신한,창원중앙,218148,641030,경남창원시중앙동９３의３,055-282-6211,055-284-2482
신한,채널전략부,880149,4513,서울시중구세종대로９２０,02-756-0506,02-6731-8782
신한,천안,216030,31198,충청남도천안시동남구청수１４로９６,041-551-2151,0505-177-7002
신한,천안법원,217657,31198,충남천안시동남구청수１４로７７（청담동）,041-569-6014,0505-177-7045
신한,천안불당금융센터,267610,31156,충남천안시서북구불당２２대로９２,041-523-4770,0505-177-2036
신한,천안중앙금융센터,267539,31109,충청남도천안시서북구동서대로１２９,041-556-0505,0505-177-2018
신한,천안중앙기업금융센터,886677,31109,충청남도천안시서북구동서대로１２９（ＡＭ타워）,041-554-5300,0505-177-5513
신한,천진（사）,212322,0,중국천진７５난징거리국제빌딩１３０７,0000-0000-0000,0000-0000-0000
신한,천진（지）,269579,,Ｒｍ５０７ＴｉａｎｊｉｎＩｎｔｅｒｎａｔｉｏｎａｌ,8622-2339-3002,8622-2339-3009
신한,철산동,266459,423837,경기도광명시철산로３６,02-2687-0505,0505-177-1812
신한,청담동,219464,135952,서울특별시강남구도산대로５０６,02-515-9957,0505-177-1287
신한,청도（지）,269605,100724,서울중구태평로２가대경빌딩ＣＨＩＮＡ（해외점포）,138-5429-5919,82-8502-5566
신한,청라국제도시,883735,22736,인천광역시서구중봉대로５８８（연희동）,032-566-1222,0505-177-1940
신한,청량리（지）,213211,10416,서울동대문구전농동６２０의３０,02-963-3971,0505-177-1120
신한,청주（지）,216027,360041,충북청주시남문로１가２０６－１번지,043-252-6255,0505-177-2002
신한,청주공항（출）,887443,28142,충청북도청주시청원구내수읍오창대로９８０청주국제공항,043-214-8822,0505-177-7221
신한,청주대（출）,218818,360200,충북청주시우암동１６－４,043-215-8367,0-0-0
신한,청주대학교,881931,360764,충청북도청주시상당구대성로２９８,043-215-8367,0505-177-7090
신한,청주법원,216771,361705,충북청주시서원구산남로６２번길５１，１층,043-283-9541,0505-177-7040
신한,청주상당（지）,267021,360011,충북청주시상당구북문로１가４１－１４,043-257-0070,043-257-0066
신한,청주지웰시티,883719,28424,충청북도청주시흥덕구대농로４３지웰시티１층（복대동）,043-236-5995,0505-177-2051
신한,청주터미널,216399,361260,충북청주시흥덕구가경동１０４２,043-232-6701,0505-177-2021
신한,청주하이반도체（출）,217916,361480,충북청주시흥덕구향정동１（현대반도체청주공장내）,043-274-6308,043-274-3940
신한,총무부,261302,100724,서울중구태평로２가１２０번지,02-756-0505,00-000-0000
신한,총무부,880181,4513,서울시중구세종대로９２０,02-756-0505,02-318-1456
신한,총무지원실,211501,100757,서울중구남대문로１가１４,02-733-2000,02-556-1492
신한,춘천남（지）,217194,200180,강원도춘천시석사동８８０－１로얄프라자１층,033-261-6611,0505-177-1814
신한,춘천시청（출）,218863,200708,강원동춘천시옥천동１１１－１,033-252-8626,0-0-0
신한,춘천시청（출）,881863,24347,강원춘천시시청길１１（옥천동）,033-252-8626,0505-177-7081
신한,충무로,213237,4554,서울특별시중구퇴계로１７３（극동빌딩）,02-2273-8770,0505-177-1119
신한,충무로극동기업,215730,100013,서울시중구충무로３가６０－１,02-2273-8777,02-2278-5690
신한,충무로기업금융센터,886509,4554,서울특별시중구퇴계로１７３（극동빌딩）,02-2269-0004,0505-177-5309
신한,충무로역（지）,263559,54101,서울중구충무로４가１２５－１１번지,02-2274-0922,0505-177-1262
신한,충복본부,885474,28546,충청북도청주시상당구사직대로３４３（영동）６층,043-220-7049,0505-177-0136
신한,충북기업금융센터,212652,360020,충북청주시상당구영동８６－３조흥은행충북본부,043-220-7114,0-0-0
